Marke;Strasse;Plz;Ort;Source
Bestattungs-Institut Wolfgang Männer e. K.;Münchener Str. 280;85051;Ingolstadt;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut Denk Trauerhilfe GmbH;Obere Marktstr. 1;85080;Gaimersheim;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut Joachim Männer GmbH & Co. KG;Grundstraße 3;85077;Manching;https://www.bestatter.de/verzeichnis/
Bestattungs-Institut Wolfgang Männer e. K.;Geisenfelder Str. 16;85077; Manching;https://www.bestatter.de/verzeichnis/
Bestattungs-Institut Wolfgang Männer e. K.;Obere Marktst. 8;85092; Kösching;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut  - Pietät - Leo Kraus GmbH;Wermbachstr. 21;63739;Aschaffenburg;https://www.bestatter.de/verzeichnis/
Beerdigungsanstalt  - Pietät  - Leo Kraus GmbH;Lamprechtstr. 7-9;63739;Aschaffenburg;https://www.bestatter.de/verzeichnis/
Pietät Wegmann GmbH;Bardroffstr. 12;63739;Aschaffenburg;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut  - Pietät - Leo Kraus GmbH;Bahnhofstr. 37;63814;Mainaschaff;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut  - Pietät - Leo Kraus GmbH;Hauptstr. 142 1/2;63768;Hösbach;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut  -Pietät - Leo Kraus GmbH;Kirchstr. 46;63801;Kleinostheim;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut Pietät Leo Kraus GmbH;Sachsenhäuser Str. 22;63776;Mömbris;https://www.bestatter.de/verzeichnis/
Bestattungshaus Sonnenschein oHG;Vogteier Str. 25 - 27;42555;Velbert;https://www.bestatter.de/verzeichnis/
Bestattungen Schäfer & Sohn GmbH;Velberter Str. 66;45239;Essen;https://www.bestatter.de/verzeichnis/
Bestattungen Wegener Inh. Frank Wegener;Schwanenstr. 20;42489;Wülfrath;https://www.bestatter.de/verzeichnis/
August Huben Inhaber H. Engel e. Kfm.;Poststr. 49;42549;Velbert;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut Werner Velleuer Inh. Renate Stotzka e. K.;Oststr. 17;42551;Velbert;https://www.bestatter.de/verzeichnis/
Wolfgang Küllmann Bestattungsinstitut;Neustr. 7;42553;Velbert;https://www.bestatter.de/verzeichnis/
Bestattungen Danz-Bröcking Zweigniederlassung der Bestattungshaus Sonnenschein oHG;Tönisheider Str. 9;42553;Velbert;https://www.bestatter.de/verzeichnis/
August Huben Inhaber H. Engel e. Kfm.;Hauptstr. 140;42579;Heiligenhaus;https://www.bestatter.de/verzeichnis/
Beerdigungs-Institut Willi Kuhs Inh. L. Engel e. K.;Jahnstr. 1;42579;Heiligenhaus;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut Niedernhöfer vorm. Krausenbaum e. K. Inh. Klaus Gudd;Velberter Str. 69;45239;Essen;https://www.bestatter.de/verzeichnis/
Bestattungshaus Sonnenschein KG;Ruhrtalstraße 445;45219;Essen;https://www.bestatter.de/verzeichnis/
Bestattungen Siemers & Feindt Inh. Carola Siemers;Mattentwiete 26;21635;Jork;https://www.bestatter.de/verzeichnis/
Bestattungen Hoss & Fömpe Inh. Friedhelm Hoss;Hermann-Ehlers-Str. 48;53840;Troisdorf;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut Kröger GmbH;Bonner Str. 77a-79;53757;Sankt Augustin;https://www.bestatter.de/verzeichnis/
Bestattungshaus Pütz GmbH;Kirchstr. 44;53840;Troisdorf;https://www.bestatter.de/verzeichnis/
Ralph Ottersbach Bestattungen;Glockenheide 11;53842;Troisdorf;https://www.bestatter.de/verzeichnis/
Wolfgang Knipp Bestattungsinstitut;Niederkasseler Str. 13a;53842;Troisdorf;https://www.bestatter.de/verzeichnis/
Bestattungshaus Kümpel Inh. William Busse e. Kfm.;Alte Lohmarer Str. 6+8 d;53721;Siegburg;https://www.bestatter.de/verzeichnis/
Bestattunghaus Peter Esser;Aulgasse 25-29;53721;Siegburg;https://www.bestatter.de/verzeichnis/
Bestattungshaus Kümpel Inh. William Busse e. Kfm.;Kirchstr. 14;53797;Lohmar;https://www.bestatter.de/verzeichnis/
Wormland Bestattungen e.K.;Kirchhellener Str. 22;46236;Bottrop;https://www.bestatter.de/verzeichnis/
Dietrich Kopp GmbH & Co. KG Bestattungen;Lindhorststr. 271;46242;Bottrop;https://www.bestatter.de/verzeichnis/
Eickholt & Dierichs GmbH & Co. KG Bestattungen;Goethestr. 8;46242;Bottrop;https://www.bestatter.de/verzeichnis/
Hermann  Kortz Bestattungsinstitut Inh. Christoph Kortz;Bottroper Str. 176-178;46117;Oberhausen;https://www.bestatter.de/verzeichnis/
Bestattungen Berger Inh. Glenn Maier;Teutoburger Str. 150;46119;Oberhausen;https://www.bestatter.de/verzeichnis/
Schierenberg Bestattungen Inhaber: Bernd Schierenberg;Horster Str. 147;46238;Bottrop;https://www.bestatter.de/verzeichnis/
Ronny Duchewitz Bestattungsinstitut;Südring 13 a;46242;Bottrop;https://www.bestatter.de/verzeichnis/
Rosemarie Klimek Bestattungsinstitut;Unterberg 20;46242;Bottrop;https://www.bestatter.de/verzeichnis/
Bestattungen Fischer GmbH;Bergstr. 30;46117;Oberhausen;https://www.bestatter.de/verzeichnis/
Bestattungsunternehmen Heinrich Hausmann Gesellschaft mit beschränkter Haftung;Kraienbruch 62;45357;Essen;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut Voss Johannes;Beethovenstr. 7;46145;Oberhausen;https://www.bestatter.de/verzeichnis/
Bestattungen Hopster Inh. Bestattungen Venschott e. K.;Osnabrücker Str. 32 (neben d. Basilika);48429;Rheine;https://www.bestatter.de/verzeichnis/
Bestattungen Hopster Inh. Bestattungen Venschott e. K.;Mesumer Str. 11 (Hauenhorst);48432;Rheine;https://www.bestatter.de/verzeichnis/
Heinrich Gruber Bestattungsinstitut Inh. Markus Bültel e. K.;Klosterstr. 17 (am Rathaus);48431;Rheine;https://www.bestatter.de/verzeichnis/
Bestattungen Rietmann Inh. Timo Rietmann;An der Stadtkirche 11;48431;Rheine;https://www.bestatter.de/verzeichnis/
Lüttmann ZNL der Bestattungshilfe GmbH;Osnabrücker Str. 155;48429; Rheine;https://www.bestatter.de/verzeichnis/
Averwald Bestattungsunternehmen Inh. Jürgen Averwald;Robberskamp 23;48432;Rheine;https://www.bestatter.de/verzeichnis/
Emsdettener Beerdigungsinstitut Theodor Schulte-Austum KG;Rheiner Str. 18 (Mesum);48432;Rheine;https://www.bestatter.de/verzeichnis/
Heinz Nitschke Bestattungen;Schillerstr. 30;48485;Neuenkirchen;https://www.bestatter.de/verzeichnis/
Bestattungen Kramer Inh. Friedrich Kramer;Schülerstr. 22-24;32108;Bad Salzuflen;https://www.bestatter.de/verzeichnis/
Dirk Richter Bestattungen;Gänsemarkt 3;32052;Herford;https://www.bestatter.de/verzeichnis/
Deppendorf & Preuß GmbH Bestattungsinstitut;Ortsieker Weg 26;32049;Herford;https://www.bestatter.de/verzeichnis/
Bestattungsdienst Matthias Hempelmann;Bielefelder Weg 3;32120;Hiddenhausen;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut Tiemann Inh. Uwe Tiemann;Minden-Weseler-Weg 60;32130;Enger;https://www.bestatter.de/verzeichnis/
Bestattungen  Heinrich Stranghöner GmbH;Am Wullberge 16 (Falkendiek);32049;Herford;https://www.bestatter.de/verzeichnis/
Bestattungen Heinrich Stranghöner GmbH;Bünder Str. 297;32120;Hiddenhausen;https://www.bestatter.de/verzeichnis/
Bestattungshaus Strakeljahn Inh. Jürgen Jablonowski e. K.;Wilhelmstr. 14;32120;Hiddenhausen;https://www.bestatter.de/verzeichnis/
Bestattungen  Heinrich Stranghöner GmbH;Bielefelder Str. 12;32130;Enger;https://www.bestatter.de/verzeichnis/
Reinhold Wirth Bestattungsinstitut;Heinrich-Büscher-Str. 5;32107;Bad Salzuflen;https://www.bestatter.de/verzeichnis/
Franz Schlüter Bestattungen Inhaberin Susanne Schlüter e. K.;Bahnhofstr. 181;47137;Duisburg;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut Kaiser-Musebrink, Inh.: Markus Musebrink e. K.;Von-der-Mark-Str. 65;47137;Duisburg;https://www.bestatter.de/verzeichnis/
Mathias Illigen Bestattungsinstitut;Sofienstr. 13;47226;Duisburg;https://www.bestatter.de/verzeichnis/
Bestattungshaus Ludger Schlüter OHG;Flottenstr. 11-15;47139;Duisburg;https://www.bestatter.de/verzeichnis/
Menge GmbH Bestattungsinstitut;Buchenstr. 6-8;47228;Duisburg;https://www.bestatter.de/verzeichnis/
Johann Haferkamp GmbH;Kaiserstr. 48;47229;Duisburg;https://www.bestatter.de/verzeichnis/
Scheuten Völker Kiening GmbH;Mündelheimer Str. 29;47259;Duisburg;https://www.bestatter.de/verzeichnis/
Bestattungen Hessling Inh. Anja Heßling-Heiß;Koloniestr. 106;47057;Duisburg;https://www.bestatter.de/verzeichnis/
Bestattungshaus Jung GmbH & Co. KG;Grabenstr. 101-103;47057;Duisburg;https://www.bestatter.de/verzeichnis/
Peters Gesellschaft mit beschränkter Haftung Bestattungen;Sternbuschweg 251;47057;Duisburg;https://www.bestatter.de/verzeichnis/
Friedrich Simon Bestattungen Inh. Edi Heiß;Wanheimer Str. 289;47055;Duisburg;https://www.bestatter.de/verzeichnis/
Johannes Heggen Bestattungsinstitut;Fürst-Bismarck-Str. 5;47119;Duisburg;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut  H. Schollmann GmbH;Im Schlenk 14;47055;Duisburg;https://www.bestatter.de/verzeichnis/
Wilhelm Koopmann Möbel- und Hausrat Einzelhandel Inhaber: Hans Koopmann - Bestattungen -;Horststr. 57-61;47137;Duisburg;https://www.bestatter.de/verzeichnis/
Bestattungen Gerhard Spitzer Inh. Martin Spitzer e. K.;Hochfeldstr. 27;47198;Duisburg;https://www.bestatter.de/verzeichnis/
Bestattungen M. Koch GmbH;Rüsternstr. 46;47279;Duisburg;https://www.bestatter.de/verzeichnis/
Karl Kummer e. K. Bestattungsinstitut;Wanheimer Str. 584;47249;Duisburg;https://www.bestatter.de/verzeichnis/
Christian Burs Bestattungsinstitut;Düsseldorfer Landstr. 151;47249;Duisburg;https://www.bestatter.de/verzeichnis/
Bestattungen Achim Heigold;Schenkenseestr. 10;74523;Schwäbisch Hall;https://www.bestatter.de/verzeichnis/
Bestattungen Achim Heigold;Bühlerzimmern 24;74542;Braunsbach;https://www.bestatter.de/verzeichnis/
Adolf Thode oHG Meisterbetrieb Bestattungsinstitut;Mittelstr. 11;24103;Kiel;https://www.bestatter.de/verzeichnis/
Novis Bestattungen Inh. Michael Hofmann;Kirchhofalllee 40;24114;Kiel;https://www.bestatter.de/verzeichnis/
Bestattungshaus Paulsen ZNL d. Kieler Bestattungsgesellschaft mbH & Co. KG;Feldstr. 47;24105;Kiel;https://www.bestatter.de/verzeichnis/
Beutler Bestattungen GmbH & Co. KG;Belvedere 1;24106;Kiel;https://www.bestatter.de/verzeichnis/
Bischoff Bestattungshaus Zweigniederlassung der Kieler Bestattungsgesellschaft mbH & Co. KG;Poggendörper Weg 1a;24149;Kiel;https://www.bestatter.de/verzeichnis/
Anton Röer Tischlerei-Möbelhaus-Elmschenhagener  Bestattungsinstitut GmbH;Dorfstr. 13;24146;Kiel;https://www.bestatter.de/verzeichnis/
Martens Bestattungen e. K.;Wörthstr. 7-9;24116;Kiel;https://www.bestatter.de/verzeichnis/
Julius Tischendorf GmbH & Co. KG Bestattungsinstitut;Feldstr. 22;24105;Kiel;https://www.bestatter.de/verzeichnis/
August Strunk GmbH & Co. KG Bestattungshaus;Elisabethstr. 45;24143;Kiel;https://www.bestatter.de/verzeichnis/
Hauser Bestattungen  Zweign. der Konrad Schröder Bestattungen e. K.;Sophienblatt 73;24114;Kiel;https://www.bestatter.de/verzeichnis/
Gisela Dall Inh. Karen Dall Bestattungen;Augustental 28;24232;Schönkirchen;https://www.bestatter.de/verzeichnis/
Flenker Bestattungen, Zweigniederlassung der  Grieneisen GBG Bestattungen GmbH;Klosterkirchhof 10-12;24103;Kiel;https://www.bestatter.de/verzeichnis/
Flenker Bestattungen, Zweigniederlassung der Grieneisen GBG Bestattungen GmbH;Eckernförder Straße 64;24116;Kiel;https://www.bestatter.de/verzeichnis/
Hans Strunk oHG;Kieler Str. 56;24143;Kiel;https://www.bestatter.de/verzeichnis/
Flenker Bestattungen, Zweigniederlassung der  Grieneisen GBG Bestattungen GmbH;Schönberger Straße 169;24148;Kiel;https://www.bestatter.de/verzeichnis/
Linde Bestattungen e. K.;Laboer Weg 3a;24226;Heikendorf;https://www.bestatter.de/verzeichnis/
Erstes Ulmer Bestattungsinstitut Helmut Streidt e. K.;Zinglerstr. 70;89077;Ulm;https://www.bestatter.de/verzeichnis/
Bestattungsdienst Baar GmbH;Schützenstr. 30;89231;Neu-Ulm;https://www.bestatter.de/verzeichnis/
Bestattungsdienst Baar GmbH;Heidenheimer Str. 26;89075;Ulm;https://www.bestatter.de/verzeichnis/
Gabriele und Primus Schmid Bestattungen;Brucknerstr. 1;89250;Senden;https://www.bestatter.de/verzeichnis/
Bestattungsdienst Baar GmbH;Hauptstraße 43 (Wiblingen);89079;Ulm;https://www.bestatter.de/verzeichnis/
Bestattungshaus  Wendelin Geiger;Moltkestr. 27;77654;Offenburg;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut Kiechle GmbH;Ebertplatz 19;77654;Offenburg;https://www.bestatter.de/verzeichnis/
Offenburger Bestattungsinstitut Karl Heidenreich GmbH;Weingartenstr. 74;77654;Offenburg;https://www.bestatter.de/verzeichnis/
Christian Gräser Bestattungsinstitut;Dorfstr. 21;39576;Stendal;https://www.bestatter.de/verzeichnis/
Kunz Schulz Bestattungshaus;Stendaler Str. 39;39590;Tangermünde;https://www.bestatter.de/verzeichnis/
Krematorium Stendal Inh. Volker Klose;Langer Weg 44;39576;Stendal;https://www.bestatter.de/verzeichnis/
Bestattungen Gölz-Raible Inh. Katja und Stefan Raible;Oststr. 62;71638;Ludwigsburg;https://www.bestatter.de/verzeichnis/
Abendfrieden Concordia Bestattungen GmbH;Schorndorfer Str. 51;71638;Ludwigsburg;https://www.bestatter.de/verzeichnis/
Junge Bestattungen GmbH;Schorndorferstr. 54;71638;Ludwigsburg;https://www.bestatter.de/verzeichnis/
Ivancic Bestattungen GmbH;Harteneckstraße 15;71640;Ludwigsburg;https://www.bestatter.de/verzeichnis/
Pieta Bestattungsinstitut GmbH;Harteneckstr. 40;71640;Ludwigsburg;https://www.bestatter.de/verzeichnis/
Allmendinger Bestattungen Inh. Ivonne Allmendinger;Graf Adelmann Str. 8;71691;Freiberg am Neckar;https://www.bestatter.de/verzeichnis/
Wolfgang Meyle Bestattungsinstitut;Wettestr. 3;71679;Asperg;https://www.bestatter.de/verzeichnis/
Wolfgang Meyle Bestattungsinstitut;Karlstr. 1;71732;Tamm;https://www.bestatter.de/verzeichnis/
Allmendinger Bestattungen  Inh. Ivonne Allmendinger;Stuifenstr. 13;74385;Pleidelsheim;https://www.bestatter.de/verzeichnis/
Bestattungshaus Wolfgang Strobel;Rohräckerstr. 10;74321;Bietigheim-Bissingen;https://www.bestatter.de/verzeichnis/
Helga Fink Bestattungsinstitut;Am Alten Markt 4;71672;Marbach am Neckar;https://www.bestatter.de/verzeichnis/
Wolfgang Meyle Bestattungsinstitut;Geisinger Str. 4;74321;Bietigheim-Bissingen;https://www.bestatter.de/verzeichnis/
Allmendinger Bestattungen  Inh. Ivonne Allmendinger;Tammerstraße 1;71706; Markgröningen;https://www.bestatter.de/verzeichnis/
Allmendinger Bestattungen  Inh. Ivonne Allmendinger;Frauenstr. 3;71711; Murr;https://www.bestatter.de/verzeichnis/
Lauber GmbH Bestattungen;Gmünder Str. 21;73547;Lorch;https://www.bestatter.de/verzeichnis/
Concordia Bestattungsinstitut Walter Elsner;Hauptstr. 12;73547;Lorch;https://www.bestatter.de/verzeichnis/
Trauerhilfe Stier GbR;Gerwigstr. 10;76131;Karlsruhe;https://www.bestatter.de/verzeichnis/
Michael Erb Bestattungsinstitut;Philippstr. 19;76185;Karlsruhe;https://www.bestatter.de/verzeichnis/
Klaus Langohr Bestattungsinstitut;Litzenhardtstr. 80;76135;Karlsruhe;https://www.bestatter.de/verzeichnis/
Klaus Langohr Bestattungsinstitut;Lange Str. 47;76199;Karlsruhe;https://www.bestatter.de/verzeichnis/
Beerdigungsinstitut Hans Ludwig Gonther Inh. Klaus Langohr;Pfarrstr. 31;76189;Karlsruhe;https://www.bestatter.de/verzeichnis/
Martin Stier Bestattungsinstitut;An der Bahn 9a;76327;Pfinztal;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut René Pflugbeil;Liebschwitzer Str. 106 - 108;07551;Gera;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut René Pflugbeil;Markt 41;07580; Ronneburg;https://www.bestatter.de/verzeichnis/
Bestattungshaus Francke e. K., Inh. Sven Heisig;Leibnizstr. 15;07548;Gera;https://www.bestatter.de/verzeichnis/
Abendruh Bestattungen Volker Uhlig;Wiesestr. 5;07548;Gera;https://www.bestatter.de/verzeichnis/
Bestattung  Kirchgeorg GmbH;Langenberger Str. 22 (OT Langenberg);07552;Gera;https://www.bestatter.de/verzeichnis/
FBR Feuerbestattung Ronneburg GmbH  Co. KG;Am Kühlen Grund 14;07582;Ronneburg;https://www.bestatter.de/verzeichnis/
Kirchgeorg Bestattung GmbH;An der Kirche 6;07586;Bad Köstritz;https://www.bestatter.de/verzeichnis/
Bestattungshaus Francke e. K., Inh. Sven Heisig;Zeitzer Str. 1;07580;Ronneburg;https://www.bestatter.de/verzeichnis/
Bestattungen  Nottebaum-Schütte  Nachf. Stefanie Schütte e. K.;Wasserstr. 25;44803;Bochum;https://www.bestatter.de/verzeichnis/
Dieter Lueg Bestattungen Inhaber Andreas Lueg e. K.;Brenscheder Str. 15;44799;Bochum;https://www.bestatter.de/verzeichnis/
Jörg Schäfer Bestattungsinstitut;Werner Hellweg 513;44894;Bochum;https://www.bestatter.de/verzeichnis/
Multhaupt-Feldmann Bestattungen Inh. Thorsten Lelgemann;Dahlhauserstr. 159;45279;Essen;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut Adami  Maria Adami,  Inhaber Frank Hibbeln e. K.;Lütgendortmunder Str. 71 (Lütgendortmund);44388;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungshaus Schimkat GmbH & Co. KG;Gustavstr. 2;44791;Bochum;https://www.bestatter.de/verzeichnis/
Bestattungshaus Sternemann Inhaber Christian Sternemann;Hattinger Str. 52;44789;Bochum;https://www.bestatter.de/verzeichnis/
Gabriel Bestattungen, Inh. Grieneisen GBG Bestattungen GmbH;Castroper Str. 221;44791;Bochum;https://www.bestatter.de/verzeichnis/
Wilmes Bestattungen ZweigNL der Bestattungshaus aus dem Siepen GmbH;Alte Wittener Str. 18-20;44803;Bochum;https://www.bestatter.de/verzeichnis/
Uwe Dietz Bestattungsinstitut;Harpener Hellweg 143;44805;Bochum;https://www.bestatter.de/verzeichnis/
Karola Vockel Bestattungsinstitut;Marienstr. 1;58455;Witten;https://www.bestatter.de/verzeichnis/
Bestattungen Lass Inh. Meik Lass;Am Gottesacker 56;44143;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungsinstitut Adami  Maria Adami,  Inhaber Frank Hibbeln e. K.;Schützenstr. 24;44147;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungshaus Heinrich König Heimkehr e. K.;Beurhausstr. 31;44137;Dortmund;https://www.bestatter.de/verzeichnis/
Joachim Stöber Bestattungsinstitut;Chemnitzer Str. 18;44139;Dortmund;https://www.bestatter.de/verzeichnis/
Angelika Happe Bestattungen;Flurstr. 15;44145;Dortmund;https://www.bestatter.de/verzeichnis/
Wolfgang Huhn, Bestattungen eK;Rahmer Straße 31;44369;Dortmund;https://www.bestatter.de/verzeichnis/
Hibbeln GmbH Bestattungen;Oberevinger Str. 89-91;44339;Dortmund;https://www.bestatter.de/verzeichnis/
Bernd Lategahn e. K.;Hochofenstr. 12;44263;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungshaus Bockholt-Arnd e. K.;Osterfeldstr. 162-164;44339;Dortmund;https://www.bestatter.de/verzeichnis/
Frank Hibbeln Bestattungen  und Überführungen e. K. Inhaber Frank Hibbeln;Bayrische Str. 156;44339;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungshaus Kuhnert Inh. Klaus Kuhnert;Bergmeisterstr. 9;44269;Dortmund Schüren;https://www.bestatter.de/verzeichnis/
Wolfgang Huhn, Bestattungen eK;Kirchlinder Straße 5;44379;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungshaus Strauß Rousseau oHG;Gleiwitzstr. 99;44328;Dortmund;https://www.bestatter.de/verzeichnis/
GBG Bestattungen, Zweigniederlassung der  Grieneisen GBG Bestattungen GmbH;Ostwall 3;44135;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungshaus Lauer GmbH & Co. KG;Kaiserstr. 160;44143;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungshaus Müller GmbH;Wilhelmplatz 6;44149;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungen Bernd Bommert;Märkische Str. 181;44141;Dortmund;https://www.bestatter.de/verzeichnis/
Frank Hibbeln Bestattungen und Überführungen e. K. Inhaber Frank Hibbeln;Oberevinger Str. 151;44339;Dortmund;https://www.bestatter.de/verzeichnis/
Wilhelm Holtrup GmbH Bestattungen;Evinger Str. 220;44339;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungshaus Hermann Josef Hennecke;Alte Benninghofer Str. 9;44263;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungen Bernd Bommert;Am Gemeindehaus 3;44225;Dortmund;https://www.bestatter.de/verzeichnis/
Kötter Bestattungen - Trauerhilfe e.K.;Alte Benninghofer Str. 28;44263; Dortmund;https://www.bestatter.de/verzeichnis/
Kötter Bestattungen - Trauerhilfe e. K.;Leostr. 17;44225; Dortmund;https://www.bestatter.de/verzeichnis/
Kötter Bestattungen - Trauerhilfe e. K.;Am Remberg 111;44269; Dortmund;https://www.bestatter.de/verzeichnis/
Wilhelm Holtrup GmbH Bestattungen;Wieckesweg 28;44309;Dortmund;https://www.bestatter.de/verzeichnis/
Marcus Pöpping Bestattungsinstitut;Overhoffstr. 15;44379;Dortmund;https://www.bestatter.de/verzeichnis/
Kötter Bestattungen - Trauerhilfe e. K.;Preinstr. 68;44265;Dortmund;https://www.bestatter.de/verzeichnis/
Bestattungen Bernd Bommert;Preinstr. 88;44265; Dortmund;https://www.bestatter.de/verzeichnis/
Kötter Bestattungen-Trauerhilfe e.K.;Overgünne 89;44267;Dortmund (Benninghofen);https://www.bestatter.de/verzeichnis/
Oliver Quellenberg Überführungen;Sonnenwendstr. 3;44149;Dortmund;https://www.bestatter.de/verzeichnis/
Wilhelm Holtrup GmbH Bestattungen;Am Flinsbach 1;44229;Dortmund;https://www.bestatter.de/verzeichnis/
